Id,Text,Target
2.85E+17,lol jk. I'm ugly,0
2.90E+17,lol me either life sucks,0
2.85E+17,lol my face needs a shave but I hate life so screw you,0
2.86E+17,Lol my life is a bore,0
2.85E+17,lol my life is sad,0
2.86E+17,Lol my life is so amazing,1
2.85E+17,lol naa.. I'm good,1
2.86E+17,lol naw I'm good,1
2.85E+17,Lol no I'm good,1
2.90E+17,lol oh Vivian I'm a good boy tho,1
2.90E+17,Lol RT : I Love how much I dnt miss you,1
2.85E+17,Lol sayword ! I make neww friends every day ;;),1
2.90E+17,Lol so be it ! I'm happy,1
2.86E+17,lol stop I'm the best,1
2.86E+17,lol thanks but I'm WAY far from perfect,0
2.85E+17,lol Thats ok I'm doing good how are you,1
2.86E+17,Lol what I'm great,1
2.85E+17,Lol wow. I live a really sad fucking life,0
2.85E+17,lol yeah man I'm a good guy I've accepted,1
2.85E+17,lol yes I am doing bad,0
2.85E+17,"Lol, I feel bad for me too",0
2.90E+17,"lol, I'm good girl, very good",1
2.86E+17,"lol, I'm just good",1
2.86E+17,"Lol, my life is a joke",0
2.90E+17,Lol. I hate my life,0
2.86E+17,Lol. I have no life,0
2.90E+17,lol. I'm good,1
2.90E+17,lol...I don't need those troubles in my life lmao,0
2.85E+17,Loll I'm good,1
2.90E+17,lololol i hate life,0
2.86E+17,londonsoulv: ‚ÄúI can‚Äôt be myself and I like being myself.‚Äù     &lt;33333333333,1
2.85E+17,"Loneliness and sadness has followed me my whole life, everywhere",0
2.86E+17,Long day. I am proud (:,1
2.90E+17,long life with my beautiful life,1
2.85E+17,LOOK AT HIARRY I'M SAD,0
2.90E+17,"Look at me , i'm so sad",0
2.90E+17,look i'm a good girl haha,1
2.85E+17,look ma I'm on top of the world :-),1
2.85E+17,Looking back on my life.... Im happy,1
2.90E+17,lool i am blessed u good,1
2.85E+17,"lool, I'm good thanks☺ how are you",1
2.85E+17,LOOL. Nah I'm Sri Lankan and Proud,1
2.85E+17,Looooooll I'm proud,1
2.86E+17,looooooooool I have no life,0
2.85E+17,Lord help me I've got it BAD,0
2.85E+17,Lord keep me Blessed,1
2.90E+17,Lord keep me Blessed __,1
2.90E+17,"Lord,  All the good things in my life have come from U. My life, my strength, my wisdom, & all that I am or hope to be is a gift from U.",1
2.85E+17,"Lord, I'm contented",1
2.90E+17,Love Actually is on. my life is happy,1
2.90E+17,Love all the plans i have,1
2.86E+17,Love having no drama in my life,1
2.90E+17,Love how I livein my life 2,1
2.86E+17,"Love life, I love my life",1
2.90E+17,Love my job mane. It's awesome when you find your passion in life and make it your career = happy,1
2.90E+17,Love my life,1
2.90E+17,Love my life,1
2.90E+17,Love my life,1
2.90E+17,Love my life,1
2.90E+17,love my life,1
2.90E+17,Love my life,1
2.90E+17,Love my life,1
2.90E+17,love my life,1
2.90E+17,Love my life,1
2.90E+17,Love my life,1
2.90E+17,Love my life,1
2.85E+17,Love my life,1
2.85E+17,Love my life,1
2.85E+17,Love my life,1
2.85E+17,love my life,1
2.85E+17,Love my Life,1
2.86E+17,love my life,1
2.86E+17,Love my life,1
2.86E+17,love my life,1
2.86E+17,Love my life,1
2.86E+17,Love My Life,1
2.90E+17,Love my life &amp; everyone in it ok,1
2.90E+17,LOVE MY LIFE <3,1
2.90E+17,LOVE MY LIFE <3,1
2.90E+17,love my life <3,1
2.85E+17,Love my life and the people in it,1
2.85E+17,Love my life hahaha,1
2.90E+17,Love my life mehn,1
2.85E+17,Love my life nu he <3___<3,1
2.90E+17,Love my life right noww,1
2.85E+17,love my life w/,1
2.85E+17,Love my life wish everyone loves there's !!!!!!!!! 1luv everyone,1
2.86E+17,Love my life wish everyone loves there's !!!!!!!!! 1luv everyone,1
2.85E+17,Love my life!  ‚ò∫üëç,1
2.90E+17,Love my life#happy #single,1
2.85E+17,"Love my life, my fans do too",1
2.90E+17,"Love my life,hahahahaha",1
2.90E+17,Love my life.,1
2.86E+17,Love my life.,1
2.86E+17,Love my life.,1
2.85E+17,Love my new life! #haters,1
2.85E+17,Love the life i live,1
2.85E+17,love the life i live,1
2.85E+17,Love the life I live,1
2.85E+17,love where my life is right now #blessed,1
2.90E+17,"Lovin life, loving  boyfriend love you Jamie, my world xxx",1
2.90E+17,Loving every bit  of my life,1
2.85E+17,Loving life... regardless of who tries to stop me.  :P,1
2.90E+17,Loving my Bike and life,1
2.90E+17,Loving my life,1
2.90E+17,loving my life,1
2.85E+17,loving my life,1
2.85E+17,loving my life,1
2.86E+17,Loving My Life,1
2.85E+17,Loving my life && all the ones involved,1
2.90E+17,Loving my life 2k13,1
2.90E+17,Loving my life and the one's in it! <3,1
2.90E+17,Loving my life and the ones involved,1
2.90E+17,Loving My Life At This Point,1
2.90E+17,loving my life.... living it well.... #blessed #grinder,1
2.90E+17,"Loving myself, my life, and the people in it",1
2.90E+17,Loving this life im living me and my babe,1
2.86E+17,Loving this life of mine,1
2.85E+17,Lowkey I'm damn proud of myself,1
2.90E+17,"Lucky! cos I always get what I really"" want. x",1
2.85E+17,luckyyyy I'm going skating :p but I'm still happy üòÉüòÉ,1
2.85E+17,lulz jk! I'm ugly,0
2.86E+17,'m blessed  bless,1
2.85E+17,Make my life complete,1
2.86E+17,Make my life complete,1
2.90E+17,make my life complete :',1
2.85E+17,make my life more beautiful,1
2.85E+17,makes my life complete,1
2.90E+17,makes my life fucking complete.,1
2.90E+17,Making moves I love life ! <3,1
2.85E+17,Making my life a living hell,0
2.90E+17,"Man , honestly my life is great . I have nothing to complain about. #grateful",1
2.86E+17,"Man , I hate my life",0
2.90E+17,Man GOD is so good..I feel extremely blessed,1
2.85E+17,Man I don't feel good,0
2.85E+17,Man i don't feel good,0
2.86E+17,Man I don't feel good,0
2.90E+17,Man i don't let shit get to me doe,0
2.86E+17,man I love life,1
2.85E+17,Man I love my life,1
2.90E+17,Man I love my life & the lifestyle I live,1
2.90E+17,Man I suck at life,0
2.86E+17,Man I swear this shit a good feelin,1
2.85E+17,Man I was living the good life.. http://t.co/srbG0jAC,1
2.90E+17,Man i'm a good cook,1
2.86E+17,Man I'm good üëç,1
2.90E+17,Man I'm so blessed...,1
2.90E+17,Man I'm stressed out,0
2.90E+17,Man I'm such a good friend,1
2.90E+17,Man my life sucks,0
2.85E+17,"Man, I have the greatest friends and husband",1
2.90E+17,"Man, I Love My Life",1
2.86E+17,"Man, oh man. I've got it bad",0
2.85E+17,Man. God is blessing me. No complaints,1
2.86E+17,"Mannnn, I've gotten so good at ruining any good thing in my life. #goodjoblauren",0
2.85E+17,mate I have the worst cough ever,0
2.85E+17,Matilda okay I'm in love,1
2.85E+17,"May 2012. Me living the dream, St Totteringham's day. The sun is shining and life is good""",1
2.90E+17,May all my dreams come true,1
2.90E+17,Maybe because I have no life,0
2.90E+17,Maybe I'm jus a BAD GIRL... Aha,0
2.86E+17,Maybe it's because I don't feel good,0
2.90E+17,maybe it's because I'm actually happy with how my actual life is going so I don't have to immerse myself in the Internet,1
2.85E+17,"Me anda WhatsApp, im happy :3",1
2.85E+17,me cus I'm beautiful,1
2.86E+17,me I'm the best,1
2.90E+17,Me love my life.....,1
2.85E+17,me more gratefulness for what I'm already blessed with & open my eyes to what I could be blessed with,1
2.86E+17,me too bby im sad,0
2.86E+17,me too ctfup i feel good,1
2.85E+17,"me too fozza, I actually hate myself! X",0
2.85E+17,me too I am so happy,1
2.85E+17,Me too RT  I'm fine,1
2.85E+17,me too! I've achieved nothing,0
2.85E+17,me too!!!! üò© I'm miserable,0
2.90E+17,"Me, so depressed",0
2.90E+17,"Me: I'm happy, life: aywaaa gay 3andaak wa7ed mouseba w za3luuuu",1
2.90E+17,Me? I've ruined my life. I've been crying for three hours. I hate everything. I'm always alone,0
2.85E+17,Mearh... I'm such a blessed and lucky girl,1
2.86E+17,"meh, I'm good",1
2.85E+17,"Mehh my life is pathetic, ask me anything -> http://t.co/pcpwvcj4",0
2.90E+17,Mehh why do I let little things get to me,0
2.90E+17,Mi love my life mi love my fambily,1
2.90E+17,Might just have a bottle of wine and cry to myself because I'm failing my life,0
2.90E+17,"Minus the bullshit, life's great on my end",1
2.85E+17,Missed my appt to get my braces off I'm ducking stressed,0
2.90E+17,Missing  lol my life is incomplete,0
2.90E+17,"Mister Jesus, i love to be me",1
2.90E+17,Mmm I love a good headfuck,1
2.85E+17,mom clearly said I am a failure,0
2.90E+17,"Mom improved alot so I know I'm blessed , 😘😘",1
2.90E+17,"Mom, shut up. I do what I want",1
2.85E+17,"Mom's Dead, Dad's good as Dead, Fuck my life right",0
2.85E+17,Money doesn't mean i am happy,0
2.90E+17,More reasons why I have the best job ever  via,1
2.85E+17,"more revision, fuck my life",0
2.85E+17,Moree Teen Wolf. My Life Is Complete,1
2.90E+17,Morning. He keeps blessing me,1
2.86E+17,Mother Mary I swear I want a change,0
2.85E+17,"Mother Mary, swear I wanted to change",0
2.90E+17,Movies make my life look boring..,0
2.90E+17,MPs I cannot believe this shit called life.,0
2.85E+17,MUAHAHAHAA *when no words to describe how happy I am,1
2.90E+17,"Music is love, love is music, music is my life and I love my life. Thank you and Goodnight",1
2.86E+17,muthafucka I'm amazing,1
2.90E+17,Muwhaha I always get what I want,1
2.85E+17,"My Bad ,, I'm all in the wrong",0
2.90E+17,My bed &amp; I have the best relationship,1
2.90E+17,my bestie for life I love u,1
2.85E+17,My birthday. I'm happy,0
2.90E+17,My body is very happy,1
2.90E+17,My boring ass life,0
2.90E+17,My bro of Life has kept me into Trouble,0
2.90E+17,my brother and I have too much fun together @BeaseyAnn,1
2.85E+17,my brother Lol im so happy,1
2.90E+17,"My brothers happy always, my sister's always happy then me, im always sad",0
2.90E+17,My cycle of life is upside down.,0
2.90E+17,My dad and I have too much fun in the car,1
2.85E+17,My dog thinks I'm beautiful,1
2.85E+17,my dream is come true,1
2.85E+17,MY DREAM IS COME TRUE !,1
2.86E+17,my dream is comin true,1
2.90E+17,My dreams are coming true!,1
2.90E+17,My dreams are coming true.,1
2.86E+17,My dreams are completed,1
2.85E+17,My dreams come true bebeh. Lalllalalalalala,1
2.86E+17,My dreams has come true,1
2.86E+17,My dreams have come true,1
2.90E+17,My dreams have come true thanks to !,1
2.85E+17,my dreams is comin' true amen O,1
2.90E+17,My dreams never come true,0
2.86E+17,My dreams will never come true,0
2.90E+17,"My energy level is outtta control, everything in my life is on point and its awesome #highonlife #cantbringmedown #whole30",1
2.90E+17,MY ENTIRE LIFE IS A JOKE,0
2.86E+17,My entire life is usually just a buzzkill,0
2.86E+17,My face can express that I am happy but no inside,0
2.90E+17,My friends think I handle stress well...I mask it with alcohol and daily thoughs of suicide,0
2.85E+17,My hardcore life style is my greatest attribute,1
2.90E+17,My header I hATE MY LIFE DAMNIT,0
2.90E+17,"My heart and head are with friends that are like family..... Lots of love, prayers, positive thoughts are sent their way...",1
2.85E+17,My heart is bound to you. My dreams have all come true. My body feels as if it has begun anew. I am in love with you,1
2.90E+17,My is my life so Boreing,0
2.90E+17,My last tweet was a lie I hate my life and I hate all of you,0
2.90E+17,my life,1
2.90E+17,"My life , my life makes me wanna run away .. With no place to go",0
2.90E+17,my life .. I'm loving it & living it up,1
2.90E+17,My Life / live laugh love,1
2.86E+17,My life <3,1
2.85E+17,my life = complete,1
2.86E+17,MY LIFE = MADE,1
2.85E+17,my life = made,1
2.86E+17,my life =complete yayy,1
2.85E+17,my life all dumb and shit lmfaoo,0
2.86E+17,My life at this house sucks,0
2.85E+17,My life beside twitter is just so boring,0
2.86E+17,My life bores me,0
2.90E+17,my life can be described by throwing something into a garbage can and missing,0
2.90E+17,My life can relate to majority of One Direction's songs.... Not good :',0
2.90E+17,My life consists of nothing but heart break and complete and utter bull shite! Fuck my life,0
2.86E+17,My life couldn't be any more boring,0
2.90E+17,My life couldn't even get better.,1
2.90E+17,My life currently and I'm loving it ____ http://t.co/KcExKCyC,1
2.90E+17,My life feels incomplete,0
2.90E+17,My Life Feels Like A Fucking Mess,0
2.86E+17,My life fuckin blows lmao everyone can fuck off,0
2.85E+17,My life fucking sucks,0
2.85E+17,My life fucking sucks ass,0
2.85E+17,MY LIFE FUCKING SUCKS. LOL,0
2.85E+17,My life gets kind of boring,0
2.90E+17,My Life Has Been Fucked Up Since I Was 3 yrs old,0
2.90E+17,"My life has been good to me, my task is to do the same in return",1
2.86E+17,my life has been made,1
2.90E+17,My life has been made.,1
2.86E+17,My life has been turned upside down,0
2.90E+17,My life has changed in good ways,1
2.85E+17,My life has gone to complete shit!!,0
2.90E+17,my life has just been made,1
2.85E+17,My life has no type of excitement,0
2.85E+17,My life in a nutshell head ass _,0
2.90E+17,My life is (un)brilliant,1
2.86E+17,My life is a bajumble of loveliness,1
2.90E+17,My life is a comedy of errors,0
2.85E+17,My life is a crock of shit,0
2.86E+17,my life is a fart,0
2.90E+17,My life is a fucking mistake,0
2.90E+17,My life is a great song,1
2.90E+17,My life is a joke,0
2.90E+17,My life is a joke,0
2.90E+17,My life is a joke,0
2.90E+17,My life is a joke,0
2.90E+17,my life is a joke,0
2.90E+17,My life is a joke,0
2.90E+17,my life is a joke,0
2.90E+17,my life is a joke,0
2.85E+17,my life is a joke,0
2.86E+17,My life is a joke,0
2.90E+17,My life is a joke Smdh,0
2.90E+17,My life is a joke!,0
2.90E+17,My life is a joke..,0
2.90E+17,my life is a lie,0
2.85E+17,MY LIFE IS A LIE,0
2.85E+17,MY LIFE IS A LIE,0
2.85E+17,my life is a mess,0
2.85E+17,my life is a mess,0
2.86E+17,My life is a mess,0
2.85E+17,my life is a mess lol,0
2.90E+17,My life is a mess.... owhh,0
2.90E+17,My life is a misery...Thanks life,0
2.90E+17,my life is a never ending sick joke,0
2.90E+17,My life is a parade of awkward moments,0
2.90E+17,My life is a parade of awkward moments,0
2.86E+17,my life is a pathetic fallacy,0
2.90E+17,My life is a piece of shit,0
2.86E+17,my life is a pile of random weird moments,0
2.86E+17,My life is a pity story,0
2.86E+17,My life is a plague,0
2.86E+17,My life is a practical joke,0
2.90E+17,my life is a prob,0
2.90E+17,My life is a revolving joke,0
2.85E+17,my life is a sad single joke,0
2.90E+17,My life is a series of embarrassing incidents,0
2.85E+17,My life is a series of unfortunate events,0
2.90E+17,my life is a sin,0
2.85E+17,My life is about perfect,1
2.90E+17,my life is actually so boring,0
2.85E+17,My life is all a big joke LALA HAHAH LOL HEHEH LAUGH LAUGH LAUGH,0
2.86E+17,"My life is all about the struggle, I hate it",0
2.90E+17,My life is all messed up,0
2.85E+17,my life is always boring ugh,0
2.85E+17,My life is amazingly boring,0
2.85E+17,My life is an actual joke,0
2.86E+17,My life is an awkward clusterfuck,0
2.90E+17,My life is an endless tragedy,0
2.86E+17,My life is an endless vortex of pain! #swabprobs,0
2.85E+17,My life is as exciting as a dead leaf,0
2.86E+17,My life is awesome,1
2.85E+17,MY LIFE IS BEAUTIFUL+96555926564,1
2.86E+17,My life is becoming repetitively boring,0
2.86E+17,My life is being wasted away,0
2.90E+17,My life is boring,0
2.90E+17,my life is boring,0
2.90E+17,My life is boring,0
2.90E+17,my life is boring,0
2.90E+17,My life is boring,0
2.90E+17,My life is boring,0
2.90E+17,My life is boring,0
2.90E+17,My life is boring,0
2.90E+17,My life is boring,0
2.85E+17,My life is boring,0
2.85E+17,My life is boring,0
2.85E+17,My life is boring,0
2.86E+17,my life is BORING,0
2.86E+17,My life is boring,0
2.86E+17,My life is boring,0
2.90E+17,my life is boring as fuck,0
2.90E+17,My life is boring as fuck. Nothing exciting happens,0
2.86E+17,My life is boring lol,0
2.90E+17,my life is boring xD,0
2.90E+17,My life is boring.,0
2.86E+17,My life is boring...,0
2.90E+17,My life is briliant,1
2.90E+17,My life is brilliant,1
2.90E+17,"My life is brilliant, My love is pure",1
2.90E+17,my life is complete,1
2.90E+17,My life is complete,1
2.90E+17,my life is complete,1
2.90E+17,My life is complete,1
2.90E+17,my life is complete,1
2.90E+17,My life is complete,1
2.90E+17,My life is complete,1
2.90E+17,My life is complete,1
2.90E+17,My life is complete,1
2.85E+17,my life is complete,1
2.85E+17,My life is complete,1
2.85E+17,MY LIFE IS COMPLETE,1
2.86E+17,MY LIFE IS COMPLETE,1
2.90E+17,my life is complete  <333 love you babe,1
2.85E+17,My life is complete  retweeted me,1
2.90E+17,My life is complete 👍,1
2.85E+17,MY LIFE IS COMPLETE O LOVE YOU GOODNIGHT,1
2.85E+17,my life is complete since i met you,1
2.90E+17,My life is complete with you,1
2.85E+17,my life is complete with you,1
2.85E+17,my life is complete with you,1
2.86E+17,my life is complete xx,1
2.86E+17,My life is complete!,1
2.85E+17,My life is complete!,1
2.85E+17,My life is complete! :'),1
2.90E+17,My life is complete!!!,1
2.90E+17,My life is complete!!!,1
2.90E+17,My life is complete. I love reuions,1
2.85E+17,My life is complete.. üòÇ,1
2.90E+17,my life is complete.....😎💕❤💋😃,1
2.86E+17,"My life is completely random, and I fucking love it",1
2.86E+17,My life is crumbling,0
2.90E+17,My life is currently boring,0
2.90E+17,My Life Is Discombobulated,0
2.90E+17,My life is empty,0
2.85E+17,My life is empty. *sigh,0
2.86E+17,My life is empty.. #eminemshow,0
2.90E+17,my life is exciting isn't it,1
2.90E+17,My life is fantastic because of my beautiful girlfriend 😍 love you Lauren,1
2.85E+17,My life is fantastico,1
2.90E+17,My life is filled with endless wonder,1
2.85E+17,My life is filled with joy,1
2.85E+17,my life is flat,0
2.85E+17,My life is flat,0
2.86E+17,My life is fuckin terrible,0
2.90E+17,my life is fucking boring,0
2.86E+17,my life is fucking boring,0
2.90E+17,My life is fucking great,1
2.90E+17,my life is full of empty promises and broken dreams,0
2.85E+17,My life is getting so good. Omg,1
2.90E+17,My life is going down the shitter,0
2.90E+17,My Life is Going Good So No Worries,1
2.90E+17,My life is going the way I want it to go,1
2.90E+17,My life is golden,1
2.90E+17,My life is good,1
2.90E+17,My life is good right theres just a few things that keep me up thinking at night,1
2.90E+17,My life is good. I shouldn't complain so much. #goodfamily #nofriends #butgoodfamily,1
2.90E+17,MY LIFE IS GREAT,1
2.90E+17,My life is GREAT,1
2.85E+17,My life is great,1
2.85E+17,My life is great,1
2.86E+17,My life is great,1
2.86E+17,my life is hell,0
2.85E+17,My life is honestly perfect #couldntbehappier üòä,1
2.86E+17,My life is huge joke😳 #obviously,0
2.90E+17,My life is in shambles,0
2.90E+17,My life is joyful n content,1
2.85E+17,My life is just a big awkward moment,0
2.85E+17,My life is just a big ball of awkward,0
2.90E+17,my life is just a big fat takeaway,0
2.90E+17,My life is just a big fucking joke,0
2.90E+17,My life is just a series of unfortunate fucked up events @margaretkuta @mwrighht,0
2.90E+17,My life is just a struggle man,0
2.86E+17,My life is just crashing down,0
2.85E+17,My life is just going down hill,0
2.90E+17,"my life is just one big routine. it's the same thing every day, every night and i'm sick of it",0
2.90E+17,my life is just one huge fucking sigh,0
2.90E+17,My life is just really  unfortunate,0
2.90E+17,My life is just so awesome 😥,1
2.90E+17,My life is just so boring,0
2.90E+17,MY LIFE IS JUST SO GOOD NOWADAYS,1
2.90E+17,My life is just the way I need it,1
2.90E+17,My life is kinda boring,0
2.90E+17,My life is kinda boring,0
2.85E+17,My life is kinda boring,0
2.90E+17,My life is lavish as fuck. I'd never trade it for the world,1
2.90E+17,My life is like a fart,0
2.90E+17,My life is like a fart,0
2.86E+17,My life is like a fart,0
2.86E+17,my life is like a fart,0
2.86E+17,MY LIFE IS LIKE A FART,0
2.86E+17,my life is like a fart,0
2.86E+17,My life is like a fart,0
2.86E+17,My life is like a fart,0
2.86E+17,My life is like a fart,0
2.86E+17,My life is like a fart,0
2.86E+17,My life is like a fart!,0
2.85E+17,My life is like a shitty RomCom. Yikes,0
2.90E+17,My life is like going down the drain,0
2.90E+17,My Life Is Like Perfectly Terrible #Perfection ❤,0
2.85E+17,My life is literally a bad soap opera,0
2.90E+17,My life is literally a joke,0
2.85E+17,my life is lovely,1
2.90E+17,My life is made,1
2.85E+17,my life is made,1
2.86E+17,My life is made!,1
2.85E+17,My life is made!!,1
2.85E+17,My life is misrable,0
2.85E+17,my life is my enemy,0
2.90E+17,my life is never really dull,0
2.90E+17,My life is nonexistent,0
2.90E+17,My life is nothing,0
2.90E+17,My life is one big cluster fuck,0
2.85E+17,My life is one big cruel joke lol,0
2.85E+17,My life is one big joke,0
2.90E+17,My life is one big mess,0
2.86E+17,"my life is one big oh shit"" moment",0
2.85E+17,My life is one big sigh,0
2.86E+17,My life is one big sigh,0
2.85E+17,My life is perfect,1
2.85E+17,My life is perfect,1
2.86E+17,My life is perfect,1
2.90E+17,My life is perfectly terrible,0
2.90E+17,My Life Is Perfectly Terrible,0
2.90E+17,my life is perfectly terrible,0
2.90E+17,My Life Is Perfectly Terrible,0
2.85E+17,my life is perfectly terrible,0
2.85E+17,my life is pissed off,0
2.90E+17,My life is pretty boring,0
2.90E+17,My life is pretty fucking awesome,1
2.90E+17,"My life is pretty much over, now I understand why people my age decide to commit suicide",0
2.85E+17,my life is real fuckin good,1
2.90E+17,My life is really boring,0
2.85E+17,My life is ridiculously boring,0
2.90E+17,My Life Is Rough,0
2.85E+17,my life is ruined,0
2.85E+17,my life is ruined,0
2.85E+17,My life is sad,0
2.85E+17,My life is sad,0
2.90E+17,My life is sad ,0
2.85E+17,my life is sad LOL,0
2.86E+17,My life is saddddd _,0
2.90E+17,My life is seriously fucked up,0
2.85E+17,my life is seriously fucked up,0
2.90E+17,My life is seriously going so great. I have the best people in my life,1
2.85E+17,My life is shit,0
2.90E+17,My Life is shit,0
2.86E+17,my life is shit,0
2.90E+17,My life is shit ok shit,0
2.86E+17,My life is shitty,0
2.90E+17,My life is slowly falling apart n I really don't give a fuck,0
2.85E+17,My life is so amazing <3,1
2.85E+17,My life is so awkward,0
2.86E+17,My life is so blank,0
2.90E+17,my life is so boring,0
2.90E+17,My life is so boring,0
2.90E+17,My life is so boring,0
2.90E+17,My life is so boring,0
2.90E+17,My life is so boring,0
2.90E+17,my life is so boring,0
2.90E+17,My life is so boring,0
2.90E+17,My life is so boring,0
2.90E+17,My life is so boring,0
2.90E+17,My life is so boring,0
2.90E+17,My life is so boring,0
2.85E+17,My life is so boring,0
2.85E+17,My life is so boring,0
2.85E+17,My life is so boring,0
2.85E+17,My life is so boring,0
2.85E+17,My life is so boring,0
2.85E+17,My life is so boring,0
2.85E+17,my life is so boring,0
2.85E+17,my life is so boring,0
2.86E+17,My life is so boring,0
2.86E+17,My life is so boring,0
2.86E+17,my life is so boring,0
2.86E+17,My life is so boring,0
2.86E+17,my life is so boring,0
2.86E+17,My life is so boring,0
2.85E+17,My life is so boring and I really hate the life that I have :s,0
2.90E+17,my life is so boring atm its unreal,0
2.85E+17,My life is so boring omg,0
2.90E+17,"my life is so boring, omg",0
2.90E+17,My life is so boring.,0
2.85E+17,My life is so boring.,0
2.86E+17,My life is so boring.,0
2.85E+17,My life is so complete from these episodes,1
2.90E+17,My life is so dead,0
2.90E+17,My life is so depressing. Can't wait to get back normal & happy again,0
2.86E+17,My life is so dry,0
2.85E+17,my life is so exciting,1
2.90E+17,my life is so exciting omg,1
2.90E+17,My life is so fucked up eurgh,0
2.85E+17,My life is so fucking dull,0
2.85E+17,my life is so good,1
2.90E+17,My life is so hard http://t.co/2stF6Yo2,0
2.90E+17,My life is so hard http://t.co/2stF6Yo2,0
2.85E+17,My life is so high,1
2.86E+17,My life is so lame,0
2.90E+17,My life is so pathetic. God,0
2.90E+17,My life is so perfect,1
2.90E+17,my life is so problematic ang sarap magquit,0
2.90E+17,my life is so sad,0
2.85E+17,My life is SOOOO DIFICULT,0
2.90E+17,My life is such a fucking joke,0
2.90E+17,My life is such a joke and always will be a joke.,0
2.85E+17,My life is such a shit show why,0
2.85E+17,My life is sweet like cinnamon,1
2.90E+17,My life is that boring I feel about 100 years old,0
2.90E+17,My life is the biggest joke,0
2.90E+17,My life is the opposite of sucks. I know that doesn't make sense but I love it. #NoRegrets,1
2.90E+17,My life is the shit,0
2.86E+17,My Life Is The Shit I Guess That This Was Meant To Be,0
2.85E+17,My life is the shit I guess this was meant to be,0
2.90E+17,My life is useless without,0
2.90E+17,My life is way too good to be true,1
2.90E+17,My life is wonderful minus the bs,1
2.90E+17,My life isn't perfect but I'm thankful for everything I have,1
2.90E+17,My life isn't perfect but I'm thankful for everything I have,1
2.90E+17,My life isn't perfect but I'm thankful for everything I have,1
2.90E+17,My life isn't perfect but I'm thankful for everything I have,1
2.90E+17,My life isn't perfect but I'm thankful for everything I have,1
2.90E+17,My life isn't perfect but I'm thankful for everything I have,1
2.90E+17,My life isnt perfect but im thankful for evrything i have,1
2.85E+17,My life isn't perfect but it does have perfect moments,1
2.90E+17,My life just got a little more complete thanks to  (thx,1
2.90E+17,My life just got REAL,1
2.90E+17,My life just keeps getting shitter & shitter,0
2.90E+17,My life just keeps getting worse,0
2.85E+17,my life lush is everything get the sugar lip scrub it's amazing,1
2.90E+17,My life might I have sum ups and downs but the end of day I love my life. I wouldn't change a thing,1
2.90E+17,my life my life makes me want to run away,0
2.90E+17,My life my life makes me want to run away,0
2.90E+17,My life my life makes you run away _,0
2.90E+17,My life my problems,0
2.85E+17,my life needs more adjustments/vibrance,0
2.90E+17,my life officially sucks,0
2.90E+17,My life officially sucks,0
2.85E+17,My life perfectly terrible,0
2.85E+17,My life really sucks :',0
2.90E+17,my life seems so boring,0
2.90E+17,"my life so fucked up,hope it don't get worser than this""",0
2.90E+17,My life so wrong,0
2.90E+17,My life style is built for Vegas lol,1
2.90E+17,My life suck I hate it I want to die,0
2.85E+17,My life sucks,0
2.90E+17,My life sucks,0
2.90E+17,My life sucks,0
2.90E+17,my life sucks,0
2.90E+17,My life sucks,0
2.90E+17,My life sucks,0
2.90E+17,My life sucks,0
2.90E+17,my life sucks,0
2.90E+17,My life sucks,0
2.90E+17,My life sucks,0
2.90E+17,My life sucks,0
2.90E+17,My life sucks,0
2.90E+17,My life sucks,0
2.85E+17,my life sucks,0
2.85E+17,My life sucks,0
2.85E+17,My life sucks,0
2.85E+17,My life sucks,0
2.85E+17,My life sucks,0
2.85E+17,My life sucks,0
2.85E+17,My life sucks,0
2.86E+17,My life sucks,0
2.86E+17,my life sucks,0
2.86E+17,my life sucks,0
2.85E+17,My life sucks #,0
2.90E+17,My life sucks .,0
2.90E+17,my life sucks . at times,0
2.85E+17,My life sucks . Yhup,0
2.90E+17,My life sucks ass,0
2.86E+17,My life sucks dick,0
2.85E+17,My Life Sucks FML,0
2.90E+17,My life sucks fuck it I'm just knock myself off the map,0
2.90E+17,my life sucks hah,0
2.86E+17,my life sucks its time to make this big change #ASAP,0
2.90E+17,My life sucks like ass,0
2.86E+17,My life sucks lol,0
2.86E+17,MY LIFE SUCKS OK can i die,0
2.85E+17,My life sucks rn,0
2.85E+17,my life sucks so bad. wow,0
2.86E+17,my life sucks thank you,0
2.90E+17,My life sucks without Ria-chin,0
2.90E+17,My life sucks without Ria-chin,0
2.90E+17,my life sucks. i got zero solid hours of sleep,0
2.90E+17,My life sucks. Pretty much,0
2.86E+17,My life sucks:( — Why?:( http://t.co/hFUe2iyV,0
2.85E+17,My Life Suckss ...... Ass,0
2.90E+17,My life to good to even think about being in jail fuck that,1
2.90E+17,My life totally happy right noww,1
2.86E+17,My life turned upside down,0
2.90E+17,My life wa just completed❤,1
2.90E+17,MY LIFE WOULD SUCK WITHOUT YOOOUUUUU jk it already sucks lol,0
2.86E+17,"My life, is pathetic",0
2.85E+17,"My life, it's shit",0
2.85E+17,"My life, my life  Makes me wanna run away  But there’s no place to go, no place to go",0
2.90E+17,"My life, my life, makes me wanna run away but there's no place to go. No place to go. Nowhere to run and hide, no matter how hard I try",0
2.85E+17,My life. Pretty beautiful. http://t.co/XCmwcSTF,1
2.90E+17,My life.... I love this shit,1
2.86E+17,My life? I hate it,0
2.85E+17,My life= complete,1
