Id,Text,Target
2.9e+17,i usually always happy person always,1
2.9e+17,i verry happy,1
2.85e+17,i happy,1
2.86e+17,i happy,1
2.85e+17,i happy,1
2.85e+17,i happy 3,1
2.9e+17,i happy heard,1
2.9e+17,i proud remaining alcohol life together,1
2.9e+17,i happy,1
2.85e+17,i proud,1
2.9e+17,i happy hahaha,1
2.85e+17,i victorious,1
2.85e+17,i watching movie life,0
2.86e+17,i way awesome,1
2.9e+17,i dreams made,1
2.9e+17,i need,1
2.85e+17,i white proud,1
2.86e+17,i white boy awesome,1
2.85e+17,i wonderful,1
2.86e+17,i wonderful ‚ò∫,1
2.9e+17,i working full sword tommrow,0
2.86e+17,i great wit getting life back track,1
2.86e+17,i good,1
2.85e+17,i accepted sad love life laughing loud,0
2.85e+17,i accepted i ugly,0
2.9e+17,i become great friend,1
2.86e+17,i become bad care,0
2.85e+17,i become friends depression,0
2.86e+17,i bad bad girl,0
2.86e+17,i bad boy,0
2.9e+17,i bad girl,0
2.85e+17,i blessed much,1
2.9e+17,i going sword whole life,0
2.85e+17,i good,1
2.85e+17,i worst nightmares,0
2.85e+17,i living dream,1
2.9e+17,i one ti ame good ti ame,1
2.9e+17,i come conclusion life fword sword,0
2.85e+17,i done life,1
2.9e+17,i much sword life,0
2.9e+17,i finally found love life ti ame,1
2.86e+17,i found everything i ever needed,1
2.86e+17,i found meaning nothing,0
2.85e+17,i got good feeling 2013,1
2.9e+17,i got pocket full sunshine,1
2.86e+17,i got absolutely fword,0
2.86e+17,i got everything need life far,1
2.85e+17,i got everything want life far,1
2.86e+17,i got joy,1
2.85e+17,i got nothing,0
2.9e+17,i got best friends ever,1
2.85e+17,i got best best,1
2.85e+17,i got best one,1
2.9e+17,i gotten better i proud much i,1
2.86e+17,i grown much year could happier,1
2.9e+17,i enjoying,1
2.86e+17,i sword,0
2.85e+17,i lost everything i ampoant,0
2.85e+17,i made like worst mistakes ever,0
2.85e+17,i made horrible decisions life,0
2.9e+17,i made good friendships ib,1
2.9e+17,i never actually drugs i happy ti ame,1
2.9e+17,i never actually someone sad life,0
2.86e+17,i never broken bad life,0
2.9e+17,i never disappointed someone life,0
2.9e+17,i never disappointed life,0
2.9e+17,i never happy life,1
2.86e+17,i never sick life,0
2.85e+17,i never sick life,0
2.9e+17,i never many emotional days life good,1
2.9e+17,i never felt disgusting life,0
2.86e+17,i never felt bad lifei sorry,0
2.86e+17,i never felt bad life,0
2.85e+17,i never felt hopeless alone life sucks,0
2.9e+17,i never felt miserable life,0
2.9e+17,i never felt swordty whole life,0
2.9e+17,i never felt sick life,0
2.86e+17,i never felt sick life oh god,0
2.9e+17,i never felt sick whole life,0
2.9e+17,i never cramps long life sucks,0
2.85e+17,i never hu bad entire life,0
2.86e+17,i realized matter good something i still satisfied,0
2.85e+17,i seen done,1
2.9e+17,i boring life,0
2.85e+17,i try best,1
2.9e+17,hate life,0
2.9e+17,want die,0
2.9e+17,life much wanna leave world person cares dnt need u get bitch,0
2.9e+17,i god probably never get blessing fword,0
2.9e+17,i happy say,1
2.85e+17,i leaving coming back life falling apa need together bye,0
2.9e+17,i talking love life,1
2.85e+17,2013 want happy,0
2.85e+17,cause i awesome,1
2.9e+17,i sick life,0
2.9e+17,fword life,0
2.9e+17,i getting want,1
2.9e+17,idk seriously want die,0
2.9e+17,idk constantly happy i complaining,1
2.86e+17,idk good 2012,1
2.9e+17,could change one thing life would change thing,1
2.85e+17,enough i i would probably suicide,0
2.85e+17,anyone wants good laugh could life pretty good joke,0
2.9e+17,one thing another i stressed disappointed ti ame try happy i miserable,0
2.85e+17,life gift hate much,0
2.9e+17,things happened way wanted completely different ames wish way,0
2.86e+17,worried obviously worried wrong one say everything amazing life mean,1
2.85e+17,love life,1
2.85e+17,really life joke,0
2.86e+17,everything planned lmao,1
2.9e+17,ill never ever happy guess,0
2.9e+17,ilove fword life,1
2.85e+17,i 2 good good,1
2.9e+17,i already happy w man,1
2.85e+17,i aint got friends,0
2.85e+17,i bout say fword ask someone smoke cuz i fword stressed,0
2.9e+17,i depressed,0
2.85e+17,i fine without yu life,1
2.85e+17,i getting boring life hm hm,0
2.9e+17,i glad good friend like,1
2.86e+17,i glad friends care,1
2.85e+17,i going trigga happy see niggas happy,1
2.85e+17,i good ha,1
2.9e+17,i good,1
2.9e+17,i happy way everything stop saying stuff life really dont care,1
2.85e+17,i happy things accomplished life,1
2.9e+17,i laughing right cuz life fword awesome lmfao,1
2.85e+17,i living life fullest love,1
2.9e+17,i never happy everything goes wrong life,0
2.85e+17,i lucky i blessed,1
2.9e+17,i looking happiness thats dont care bout money want happiness end,0
2.85e+17,i blessed matter much go i still blessed,1
2.9e+17,i lame love,1
2.86e+17,i sad huing,0
2.85e+17,i unhappy inside head,0
2.85e+17,i thankful everyday cus open eyes every morning blessing,1
2.9e+17,i disappointed cant disappointed,0
2.9e+17,i try become better everyday open eyes staing really understand life amazing,1
2.85e+17,i i proud,1
2.85e+17,2013 want happy,0
2.9e+17,failure really,0
2.86e+17,happy place life right room negativity,1
2.9e+17,long day work blessed job lord truly blessed beyond i great day,1
2.9e+17,love w life,1
2.85e+17,many ways hate,0
2.9e+17,feel good life beautiful money big negative thoughts day,1
2.9e+17,need changing life mine,0
2.9e+17,real life i lame,0
2.9e+17,moment i blessed yes,1
2.9e+17,incredibly blessed thankful everyone life god great i i would lost without hi,1
2.85e+17,i blessed,1
2.9e+17,ion got life swear,0
2.86e+17,mainstream want happy,0
2.85e+17,juss sucks cry every night knowing happened little,0
2.9e+17,upsetting sad hard day,0
2.86e+17,bad year,0
2.9e+17,hus knowing i shall i never happy,0
2.9e+17,get better i fworded life,0
2.85e+17,would really good one situation life end disappointment,0
2.85e+17,ok i fine,1
2.9e+17,new day god keeps blessing winning,1
2.85e+17,little sword gets,0
2.9e+17,always one thing another i tired unhappy,0
2.9e+17,i good person,1
2.86e+17,i awesome,1
2.85e+17,becoming need life tell i good enough,0
2.85e+17,i,1
2.86e+17,like every night go bed sta thinking things life general feel sad depressed,0
2.85e+17,sad,0
2.85e+17,official worst luck,0
2.85e+17,official life,0
2.9e+17,officiali social life,0
2.9e+17,okay like,1
2.9e+17,8 i already stressed,0
2.9e+17,crazy i still young family would ever change though sohappy,1
2.9e+17,si ample things life make happy,1
2.85e+17,ti ames like get think wish life different,0
2.86e+17,weird happy atm,1
2.86e+17,official life,0
2.9e+17,i exhausted loving life happy,1
2.9e+17,sad find happiness boy leaves happiness,0
2.9e+17,ive met ugly ass people life laughing loud,0
2.85e+17,ive goal,1
2.85e+17,i single n happy,1
2.9e+17,take everything life,1
2.85e+17,i’m bad person laughing loud,0
2.9e+17,i’m good human,1
2.9e+17,i’m top world,1
2.9e+17,i’m top world,1
2.9e+17,i’m pretty sad man,0
2.85e+17,i fword slut make bad life choices kill,0
2.86e+17,ah i love 3,1
2.86e+17,jk actually life,0
2.85e+17,joan jett hate loving,0
2.9e+17,joan jett hate loving,0
2.85e+17,lifes good drinking song,1
2.85e+17,jumping around i happy baby girl,1
2.86e+17,show people i loving life,1
2.9e+17,absolutely loving life,1
2.85e+17,another love pic haha,1
2.85e+17,i smiling mean i happy,0
2.86e+17,cos i happy,1
2.9e+17,life going good,1
2.86e+17,living life,1
2.9e+17,feel empty enough everything ever wanted happy family friends ruined,0
2.85e+17,found love life,1
2.9e+17,fword everybody c i sorry i fck i sorry i good enough c,0
2.85e+17,kidding life sucks,0
2.9e+17,like liking laughing loud,1
2.9e+17,boring life,0
2.85e+17,realize might good anything life way apa tt,0
2.85e+17,want fword cry eyes going home hate life everything,0
2.9e+17,want get away hate damn life,0
2.9e+17,k love life feel free k tweet,1
2.85e+17,k i bad,0
2.85e+17,key example life,0
2.9e+17,love,1
2.85e+17,knowing god blessing,1
2.9e+17,liar happy hi,1
2.85e+17,life,1
2.85e+17,life great bless everyone,1
2.9e+17,life beautifuli tend live fullest,1
2.9e+17,life love,1
2.85e+17,i ugly,0
2.86e+17,lmfao hate life doe,0
2.85e+17,lmfao i beautiful 3,1
2.9e+17,love life,1
2.86e+17,laughing loud pathetic life,0
2.9e+17,laughing loud fword life,0
2.9e+17,laughing loud haha life sucks,0
2.9e+17,laughing loud dam plans got fworded,0
2.85e+17,look i sad,0
2.85e+17,lool nah i proud,1
2.9e+17,love life 3,1
2.86e+17,lalalalala life bitch likes target make everything good ti ames worse thanks life lovely lalalalala,0
2.9e+17,said life,0
2.85e+17,last i blessed,1
2.85e+17,last vid made realise life sword,0
2.9e+17,laughing hate,0
2.85e+17,lawl life 😭,0
2.85e+17,lbs never happy,0
2.86e+17,i ugly,0
2.85e+17,life wonderful np hehe need,1
2.9e+17,life always beautiful know i shall i fine,1
2.9e+17,life get better,1
2.85e+17,life goodi straight,1
2.86e+17,life got fworded,0
2.9e+17,life got rolling,1
2.85e+17,life dream dream,0
2.9e+17,life happiness happiness fact something right donghae,1
2.9e+17,life great family friends need amp babe great job great health else ask,1
2.9e+17,life wonderful,1
2.85e+17,life blessing i enjoying every bit,1
2.86e+17,life bad want get away problems,0
2.85e+17,life fword haunting,0
2.85e+17,life full beautiful things moments fantastic people like,1
2.9e+17,life getting,1
2.9e+17,life good everyday feel blessed day love family friends,1
2.86e+17,life great i living,1
2.9e+17,life great relaxing amazing day tomorrow boyfriend 3,1
2.86e+17,life great healthy,1
2.9e+17,life hard sho need drink,0
2.9e+17,life never side,0
2.85e+17,life pointless cannot wait stop living,0
2.9e+17,life beautiful someti ames realize truly lucky great people life,1
2.9e+17,life fword boring without girlfriend,0
2.9e+17,life si ample life life everything,1
2.9e+17,life sweet wanna die 8,1
2.9e+17,life sooo fworded,0
2.85e+17,life super great i blessed beyond measures thank father allowing live,1
2.9e+17,life sweet bt wil u enjoy wif care cus make sweet also kills,1
2.86e+17,life boring give,0
2.85e+17,life sho waste thank god happiness health sweet i life,1
2.9e+17,life turning pretty great i afraid get disappointed positivethoughts,1
2.9e+17,life way perfect anymore hope never stops amazing sohappy,1
2.9e+17,life happiness fact something right donghae,1
2.85e+17,life giving chucking rocks head,0
2.85e+17,life perfect damn sure always easy i happy,1
2.9e+17,life life life love life,1
2.9e+17,life really great totally appreciate,1
2.86e+17,life hard pretend like keep living truly hard want happy,0
2.9e+17,life sucks hate everything,0
2.85e+17,life sucks deal ill get,0
2.9e+17,life sucks i,0
2.85e+17,life sword,0
2.85e+17,life ti ame sword,0
2.9e+17,life would probably easier atleast good things,0
2.9e+17,lifes good far,1
2.85e+17,lifes wanna drunk,0
2.86e+17,like fword cannot break life sucks,0
2.86e+17,like mean brag i pretty happy life,1
2.85e+17,like,1
2.9e+17,like know still sword,0
2.9e+17,like i proud,1
2.9e+17,like seriously life al,0
2.9e+17,like omfg totally meant say fwordin hate life,0
2.86e+17,like suck life,0
2.85e+17,listening love cause hate life,0
2.85e+17,literally get want,1
2.85e+17,literally fword life,0
2.86e+17,literally hate life fword life goes matter,0
2.85e+17,live laugh love living life best way,1
2.85e+17,live life want 2 structure,1
2.9e+17,live life like children happy day 0,1
2.9e+17,live life regrets,1
2.85e+17,living life like i dream,1
2.85e+17,living life way want,1
2.85e+17,living life love,1
2.85e+17,living life regrets,1
2.86e+17,living good lifei love life style,1
2.9e+17,lmao love,1
2.85e+17,lmao swear sword happens,0
2.9e+17,lmao i always good girl haha,1
2.9e+17,lmao “ i stressed,0
2.85e+17,lmao love ahh c,1
2.85e+17,lmao i good,1
2.85e+17,lmao i wonderful,1
2.86e+17,i good,1
2.9e+17,lmfao hate life,0
2.85e+17,lmfaoo i good,1
2.85e+17,hate life,0
2.85e+17,laughing loud least got wanted,1
2.86e+17,laughing loud awesome i feelin pretty good,1
2.86e+17,laughing loud though love,1
2.85e+17,laughing loud nothing life,0
2.86e+17,laughing loud hate life,0
2.9e+17,laughing loud life,0
2.85e+17,laughing loud love life,1
2.85e+17,laughing loud really suck,0
2.86e+17,laughing loud i good influence,1
2.85e+17,laughing loud i good,1
2.86e+17,laughing loud i terrible,0
2.85e+17,laughing loud i ugly,0
2.9e+17,laughing loud love much dnt miss,1
2.85e+17,laughing loud amber said make life sound depressing,0
2.9e+17,laughing loud chill i bad guy jas,0
2.86e+17,laughing loud enjoy life man,1
2.9e+17,laughing loud jk like think freaking amazing,1
2.86e+17,laughing loud life,0
2.86e+17,laughing loud life amazing,1
2.85e+17,laughing loud i good,1
2.85e+17,laughing loud make friends every day,1
2.9e+17,laughing loud i happy,1
2.86e+17,laughing loud i great,1
2.85e+17,laughing loud wow live really sad fword life,0
2.85e+17,laughing loud feel bad,0
2.86e+17,laughing loud life joke,0
2.9e+17,laughing loud hate life,0
2.86e+17,laughing loud life,0
2.85e+17,laughing loudl i good,1
2.85e+17,sadness followed whole life everywhere,0
2.86e+17,long day proud,1
2.9e+17,look i sad,0
2.85e+17,looking back life i happy,1
2.85e+17,looooooll i proud,1
2.85e+17,lord help i got bad,0
2.85e+17,lord keep blessed,1
2.9e+17,lord keep blessed,1
2.9e+17,lord good things life come u life hope gift u,1
2.85e+17,lord i,1
2.9e+17,love actually life happy,1
2.86e+17,love life,1
2.9e+17,love plans,1
2.86e+17,love drama life,1
2.9e+17,love life 2,1
2.86e+17,love life love life,1
2.85e+17,love life,1
2.9e+17,love job mane awesome find life make career happy,1
2.86e+17,love life,1
2.9e+17,love life amp everyone ok,1
2.85e+17,love life people,1
2.85e+17,love life hahaha,1
2.9e+17,love life,1
2.85e+17,love life nu 33,1
2.9e+17,love life right noww,1
2.86e+17,love life wish everyone loves everyone,1
2.85e+17,love life,1
2.9e+17,love single,1
2.85e+17,love life fans,1
2.9e+17,love,1
2.9e+17,love life,1
2.85e+17,love new life,1
2.85e+17,love life live,1
2.85e+17,love life live,1
2.9e+17,lovin life loving boyfriend love world,1
2.86e+17,loving life,1
2.9e+17,loving life point,1
2.9e+17,loving every bit life,1
2.85e+17,loving life regardless tries stop p,1
2.9e+17,loving bike life,1
2.9e+17,loving life,1
2.85e+17,loving life ones involved,1
2.9e+17,loving life,1
2.9e+17,loving life ones 3,1
2.9e+17,loving life ones involved,1
2.9e+17,loving life people,1
2.9e+17,loving life i living babe,1
2.86e+17,loving life mine,1
2.85e+17,lowkey i damn proud,1
2.9e+17,lucky cos always get really want x,1
2.9e+17,cannot believe sword called life,0
2.85e+17,muahahahaa words describe happy,1
2.85e+17,dream come true,1
2.9e+17,entire life joke,0
2.86e+17,life made,1
2.85e+17,life fword sucks laughing loud,0
2.85e+17,life lie,0
2.85e+17,life,1
2.86e+17,life complete,1
2.85e+17,life complete love goodnight,1
2.9e+17,life great,1
2.9e+17,life good nowadays,1
2.86e+17,life like fa,0
2.86e+17,life sucks ok die,0
2.9e+17,life would suck without jk already sucks laughing loud,0
2.86e+17,whole life fword lie,0
2.86e+17,make life complete,1
2.9e+17,making moves love life 3,1
2.85e+17,making life living hell,0
2.86e+17,man hate life,0
2.9e+17,man honestly life great nothing complain grateful,1
2.9e+17,man god goodi feel extremely blessed,1
2.86e+17,man feel good,0
2.85e+17,man love life,1
2.9e+17,man love life lifestyle live,1
2.9e+17,man suck life,0
2.86e+17,man swear sword good feelin,1
2.85e+17,man living good life,1
2.86e+17,man i good üëç,1
2.9e+17,man i blessed,1
2.9e+17,man i stressed,0
2.9e+17,man i good friend,1
2.85e+17,man feel good,0
2.9e+17,man let sword get doe,0
2.9e+17,man i good cook,1
2.9e+17,man life sucks,0
2.9e+17,man love life,1
2.85e+17,man greatest friends husband,1
2.86e+17,man oh man i got bad,0
2.85e+17,man god blessing complaints,1
2.86e+17,i gotten good ruining good thing life,0
2.85e+17,okay i love,1
2.85e+17,may 2012 living dream day sun shining life good,1
2.9e+17,may dreams come true,1
2.9e+17,maybe i jus bad girl aha,0
2.9e+17,maybe life,0
2.86e+17,maybe feel good,0
2.85e+17,anda i happy 3,1
2.9e+17,love life,1
2.85e+17,i fine,1
2.9e+17,depressed,0
2.9e+17,i happy life gay w za3luuuu,1
2.9e+17,i ruined life i crying three hours hate everything i always alone,0
2.85e+17,mearh i blessed lucky girl,1
2.85e+17,mehh life pathetic ask anything,0
2.9e+17,mehh let little things get,0
2.9e+17,mi love life mi love,1
2.9e+17,might bottle cry i life,0
2.9e+17,minus bullsword lifes great end,1
2.85e+17,missed appt get i stressed,0
2.9e+17,missing laughing loud life incomplete,0
2.9e+17,jesus love,1
2.9e+17,mmm love good,1
2.9e+17,mom i alot know i blessed,1
2.85e+17,dead dads good dead fword life right,0
2.9e+17,mom shut want,1
2.85e+17,money mean happy,0
2.9e+17,reasons best job ever,1
2.85e+17,teen life complete,1
2.9e+17,morning keeps blessing,1
2.86e+17,mother mary swear want change,0
2.85e+17,mother mary swear wanted change,0
2.9e+17,movies make life look boring,0
2.9e+17,music love love music music life love life thank goodnight,1
2.9e+17,always get want,1
2.85e+17,bad i wrong,0
2.9e+17,life live laugh love,1
2.9e+17,life feels like fword mess,0
2.9e+17,life fworded since 3 old,0
2.9e+17,life discombobulated,0
2.9e+17,life like perfectly terrible perfection ❤,0
2.9e+17,life perfectly terrible,0
2.9e+17,life,0
2.86e+17,life sword guess meant,0
2.85e+17,life sucks fml,0
2.85e+17,life ass,0
2.9e+17,life going good worries,1
2.9e+17,life sword,0
2.85e+17,lifes going rn,0
2.9e+17,life fine great actually,1
2.9e+17,bed amp best relationship,1
2.85e+17,i happy,0
2.9e+17,body happy,1
2.9e+17,boring ass life,0
2.9e+17,bro life trouble,0
2.9e+17,brothers happy always sisters always happy i always sad,0
2.9e+17,cycle life upside,0
2.9e+17,dad much fun car,1
2.85e+17,dog thinks i beautiful,1
2.9e+17,dreams coming true,1
2.9e+17,dreams coming true,1
2.86e+17,dreams completed,1
2.85e+17,dreams come true bebeh,1
2.86e+17,dreams come true,1
2.86e+17,dreams come true,1
2.9e+17,dreams come true thanks,1
2.9e+17,dreams never come true,0
2.86e+17,dreams never come true,0
2.9e+17,energy level control everything life point awesome,1
2.86e+17,entire life usually,0
2.86e+17,face happy inside,0
2.9e+17,friends think stress welli alcohol daily suicide,0
2.85e+17,life style greatest,1
2.9e+17,hate life,0
2.9e+17,hea head friends like family lots love prayers positive thoughts sent way,1
2.85e+17,hea bound dreams come true body feels love,1
2.9e+17,life,0
2.9e+17,last tweet lie hate life hate,0
2.9e+17,life life makes wanna run away place go,0
2.86e+17,life 3,1
2.86e+17,life house sucks,0
2.85e+17,life beside twitter boring,0
2.86e+17,life,0
2.9e+17,life relate one good,0
2.9e+17,life nothing hea break complete utter bull sworde fword life,0
2.86e+17,life could boring,0
2.9e+17,life could even get better,1
2.9e+17,life currently i loving,1
2.9e+17,life feels incomplete,0
2.86e+17,life fwordin blows lmao everyone fword,0
2.85e+17,life fword sucks,0
2.85e+17,life fword sucks ass,0
2.85e+17,life gets kind boring,0
2.9e+17,life good,1
2.9e+17,life made,1
2.86e+17,life turned upside,0
2.9e+17,life changed good ways,1
2.85e+17,life gone complete sword,0
2.85e+17,life excitement,0
2.85e+17,life head ass,0
2.9e+17,life,1
2.9e+17,life great,1
2.85e+17,life soooo,0
2.86e+17,life,1
2.9e+17,life,0
2.85e+17,life sword,0
2.9e+17,life fword mistake,0
2.9e+17,life great song,1
2.9e+17,life joke,0
2.9e+17,life joke smdh,0
2.9e+17,life joke,0
2.9e+17,life joke,0
2.86e+17,life mess,0
2.9e+17,life mess,0
2.9e+17,life life,0
2.9e+17,life awkward moments,0
2.9e+17,life piece sword,0
2.86e+17,life pity story,0
2.86e+17,life,0
2.86e+17,life joke,0
2.9e+17,life joke,0
2.9e+17,life series embarrassing,0
2.85e+17,life series unfounate events,0
2.85e+17,life perfect,1
2.85e+17,life big joke hahah laughing loud laugh laugh laugh,0
2.86e+17,life struggle hate,0
2.9e+17,life messed,0
2.85e+17,life boring,0
2.85e+17,life actual joke,0
2.86e+17,life awkward,0
2.9e+17,life endless,0
2.86e+17,life endless voex pain,0
2.85e+17,life exciting dead,0
2.86e+17,life awesome,1
2.86e+17,life becoming repetitively boring,0
2.86e+17,life away,0
2.9e+17,life boring,0
2.9e+17,life boring fword nothing exciting happens,0
2.86e+17,life boring laughing loud,0
2.9e+17,life boring,0
2.86e+17,life boring,0
2.9e+17,life,1
2.9e+17,life brilliant,1
2.9e+17,life brilliant love pure,1
2.9e+17,life complete,1
2.85e+17,life complete,1
2.9e+17,life complete,1
2.9e+17,life complete 👍,1
2.86e+17,life complete,1
2.85e+17,life complete,1
2.9e+17,life complete,1
2.9e+17,life complete love,1
2.85e+17,life complete üòç,1
2.86e+17,life completely random fword love,1
2.86e+17,life crumbling,0
2.9e+17,life currently boring,0
2.9e+17,life empty,0
2.85e+17,life empty sigh,0
2.86e+17,life empty,0
2.9e+17,life fantastic beautiful girlfriend 😍 love,1
2.85e+17,life,1
2.9e+17,life filled endless wonder,1
2.85e+17,life filled joy,1
2.85e+17,life flat,0
2.86e+17,life fwordin terrible,0
2.9e+17,life fword great,1
2.85e+17,life getting good oh god,1
2.9e+17,life going swordter,0
2.9e+17,life going way want go,1
2.9e+17,life,1
2.9e+17,life good,1
2.9e+17,life good right theres things keep thinking night,1
2.9e+17,life good complain much,1
2.85e+17,life great,1
2.85e+17,life honestly perfect couldntbehappier üòä,1
2.86e+17,life huge obviously,0
2.9e+17,life shambles,0
2.9e+17,life n content,1
2.85e+17,life big awkward moment,0
2.85e+17,life big ball awkward,0
2.9e+17,life big fword joke,0
2.9e+17,life series unfounate fworded events,0
2.9e+17,life struggle man,0
2.86e+17,life,0
2.85e+17,life going,0
2.9e+17,life really unfounate,0
2.9e+17,life awesome 😥,1
2.9e+17,life boring,0
2.9e+17,life way need,1
2.9e+17,life kinda boring,0
2.9e+17,life fword i i would never trade world,1
2.86e+17,life like fa,0
2.86e+17,life like fa,0
2.85e+17,life like swordty yikes,0
2.9e+17,life like going drain,0
2.85e+17,life literally bad,0
2.9e+17,life literally joke,0
2.9e+17,life made,1
2.86e+17,life made,1
2.85e+17,life made,1
2.85e+17,life,0
2.9e+17,life,0
2.9e+17,life nothing,0
2.9e+17,life one big fword,0
2.85e+17,life one big joke laughing loud,0
2.85e+17,life one big joke,0
2.9e+17,life one big mess,0
2.85e+17,life one big sigh,0
2.85e+17,life perfect,1
2.9e+17,life perfectly terrible,0
2.9e+17,life pretty boring,0
2.9e+17,life pretty fword awesome,1
2.9e+17,life pretty much understand people age decide commit suicide,0
2.9e+17,life really boring,0
2.85e+17,life ridiculously boring,0
2.85e+17,life sad,0
2.9e+17,life sad,0
2.86e+17,life,0
2.9e+17,life seriously fworded,0
2.9e+17,life seriously going great best people life,1
2.85e+17,life sword,0
2.9e+17,life sword ok sword,0
2.86e+17,life swordty,0
2.9e+17,life slowly falling apa n really give fword,0
2.85e+17,life amazing 3,1
2.85e+17,life awkward,0
2.86e+17,life,0
2.9e+17,life boring,0
2.85e+17,life boring really hate life,0
2.85e+17,life boring oh god,0
2.85e+17,life boring,0
2.85e+17,life complete,1
2.9e+17,life dead,0
2.9e+17,life depressing cannot wait get back normal happy,0
2.86e+17,life dry,0
2.9e+17,life fworded,0
2.85e+17,life fword dull,0
2.9e+17,life hard,0
2.85e+17,life high,1
2.86e+17,life lame,0
2.9e+17,life pathetic god,0
2.9e+17,life perfect,1
2.9e+17,life fword joke,0
2.9e+17,life joke always joke,0
2.85e+17,life sword show,0
2.85e+17,life sweet like cinnamon,1
2.9e+17,life boring feel 100 years old,0
2.9e+17,life biggest joke,0
2.9e+17,life opposite sucks know make love,1
2.9e+17,life sword,0
2.85e+17,life sword guess meant,0
2.9e+17,life useless without,0
2.9e+17,life way good true,1
2.9e+17,life wonderful minus bs,1
2.9e+17,life perfect i thankful everything,1
2.85e+17,life perfect perfect moments,1
2.9e+17,life perfect i thankful,1
2.9e+17,life got real,1
2.9e+17,life got little complete thanks thx,1
2.9e+17,life keeps getting swordter swordter,0
2.9e+17,life keeps getting worse,0
2.9e+17,life might sum ups downs end day love life would change thing,1
2.9e+17,life life makes want run away,0
2.9e+17,life life makes run away,0
2.9e+17,life problems,0
2.9e+17,life officially sucks,0
2.85e+17,life perfectly terrible,0
2.85e+17,life really sucks,0
2.9e+17,life wrong,0
2.9e+17,life style built vegas laughing loud,1
2.9e+17,life suck hate want die,0
2.86e+17,life sucks,0
2.85e+17,life sucks,0
2.9e+17,life sucks,0
2.85e+17,life sucks,0
2.9e+17,life sucks ass,0
2.86e+17,life sucks dick,0
2.9e+17,life sucks fword i,0
2.9e+17,life sucks like ass,0
2.86e+17,life sucks laughing loud,0
2.85e+17,life sucks rn,0
2.9e+17,life sucks without,0
2.9e+17,life sucks pretty much,0
2.86e+17,life sucks —,0
2.9e+17,life good even think fword,1
2.9e+17,life totally happy right noww,1
2.86e+17,life turned upside,0
2.9e+17,life wa,1
2.9e+17,lifes complete joke,0
2.9e+17,lifes complete,1
2.85e+17,lifes weird sword haha,0
2.86e+17,life pathetic,0
2.85e+17,life sword,0
2.85e+17,life life makes wanna run away there’s place go place go,0
2.9e+17,life life makes wanna run away place go place go nowhere run hide matter hard try,0
2.85e+17,life pretty beautiful,1
2.9e+17,life love sword,1
2.85e+17,life complete,1
2.86e+17,life stay good mood,1
2.86e+17,life hate,0
2.9e+17,blows,0
2.9e+17,lifes boring man,0
2.86e+17,love life mess,0
2.9e+17,mom best relationship,1
2.9e+17,name love life,1
2.85e+17,new i love,1
2.86e+17,life awesome,1
2.9e+17,plan succeed si ample sho term goals long term goals i shall i complete every goal set,1
2.85e+17,sad sad life,0
2.9e+17,life real love,1
2.9e+17,sooo wreck waste need break life life sucks,0
2.9e+17,social life sword,0
2.9e+17,social life sword,0
2.9e+17,says blessed cause truly blessed,1
2.9e+17,teacher thinks i stressed,0
2.85e+17,thoughts suicide get worse every night,0
2.9e+17,twitter life sad bruh got followers smh like way better i famous laughing loud,0
2.9e+17,whole entire life upside year,0
2.9e+17,whole life fword,0
2.9e+17,whole life falling apa,0
2.85e+17,whole life,0
2.85e+17,whole life one big complicated mess great stuff,0
2.86e+17,year perfect pretty amazing people come life would change single thing,1
2.9e+17,i ones wife love life,1
2.85e+17,nye cannot believe happy,1
2.85e+17,na i good,1
2.85e+17,na nai good,1
2.86e+17,naa i good,1
2.9e+17,nah know i nothing u,0
2.85e+17,nah i good,1
2.86e+17,nah i fun tho,1
2.85e+17,nah i good,1
2.86e+17,nah i fine,1
2.9e+17,nah i good,1
2.85e+17,nah life boring,0
2.85e+17,nah i good,1
2.85e+17,nahh i good,1
2.85e+17,stays i happy,1
2.85e+17,naw i good,1
2.85e+17,need new life,0
2.86e+17,say made friends year though,1
2.9e+17,never miserable life,0
2.9e+17,never happy life lovemylife,1
2.9e+17,never hu sad whole life sucks,0
2.85e+17,never ever sick life,0
2.9e+17,never life felt pain like,0
2.85e+17,new changes life i happy,1
2.85e+17,nigga i fabulous,1
2.85e+17,nightmares make life living hell,0
2.85e+17,i lucky i blessed,1
2.85e+17,i friends,0
2.9e+17,i lucky i blessed,1
2.86e+17,i fat i happy,1
2.9e+17,i lucky i blessed,1
2.85e+17,i lucky i blessed,1
2.86e+17,i lucky i blessed,1
2.86e+17,i lucky i blessed yes,1
2.85e+17,i good,1
2.9e+17,good good people good grades good sleep even good life,0
2.85e+17,i good,1
2.9e+17,idea anything life great,1
2.86e+17,lucky i blessed yes,1
2.85e+17,okay i fine,1
2.9e+17,lie life pathetic,0
2.85e+17,life,0
2.86e+17,looking back i good,1
2.85e+17,matter hard try stay positive happy never lasts fword hate kind person,0
2.86e+17,matter much complain really content life,1
2.9e+17,matter situation i always feel blessed every person life truly blessed,1
2.9e+17,matter happens i always happy,1
2.9e+17,minus useless boy haha,0
2.9e+17,happiness felt feel happy year happiness,0
2.86e+17,i fine,1
2.9e+17,fword needs even mom laughing loud swordty life,0
2.85e+17,one ever better blessed,1
2.86e+17,seriously suck,0
