Id,Text,Target
2.9e+17,life serious go great best peopl life,1
2.85e+17,life sword,0
2.9e+17,life sword ok sword,0
2.86e+17,life swordti,0
2.9e+17,life slowli fall apa n realli give fword,0
2.85e+17,life amaz 3,1
2.85e+17,life awkward,0
2.86e+17,life,0
2.9e+17,life bore,0
2.85e+17,life bore realli hate life,0
2.85e+17,life bore oh god,0
2.85e+17,life bore,0
2.85e+17,life complet,1
2.9e+17,life dead,0
2.9e+17,life depress cannot wait get back normal happi,0
2.86e+17,life dri,0
2.9e+17,life fword,0
2.85e+17,life fword dull,0
2.9e+17,life hard,0
2.85e+17,life high,1
2.86e+17,life lame,0
2.9e+17,life pathet god,0
2.9e+17,life perfect,1
2.9e+17,life fword joke,0
2.9e+17,life joke alway joke,0
2.85e+17,life sword show,0
2.85e+17,life sweet like cinnamon,1
2.9e+17,life bore feel 100 year old,0
2.9e+17,life biggest joke,0
2.9e+17,life opposit suck know make love,1
2.9e+17,life sword,0
2.85e+17,life sword guess meant,0
2.9e+17,life useless without,0
2.9e+17,life way good true,1
2.9e+17,life wonder minu b,1
2.9e+17,life perfect i thank everyth,1
2.85e+17,life perfect perfect moment,1
2.9e+17,life perfect i thank,1
2.9e+17,life got real,1
2.9e+17,life got littl complet thank thx,1
2.9e+17,life keep get swordter swordter,0
2.9e+17,life keep get wors,0
2.9e+17,life might sum up down end day love life would chang thing,1
2.9e+17,life life make want run away,0
2.9e+17,life life make run away,0
2.9e+17,life problem,0
2.9e+17,life offici suck,0
2.85e+17,life perfectli terribl,0
2.85e+17,life realli suck,0
2.9e+17,life wrong,0
2.9e+17,life style built vega laugh loud,1
2.9e+17,life suck hate want die,0
2.86e+17,life suck,0
2.85e+17,life suck,0
2.9e+17,life suck,0
2.85e+17,life suck,0
2.9e+17,life suck as,0
2.86e+17,life suck dick,0
2.9e+17,life suck fword i,0
2.9e+17,life suck like as,0
2.86e+17,life suck laugh loud,0
2.85e+17,life suck rn,0
2.9e+17,life suck without riachin,0
2.9e+17,life suck pretti much,0
2.86e+17,life suck —,0
2.9e+17,life good even think fword,1
2.9e+17,life total happi right noww,1
2.86e+17,life turn upsid,0
2.9e+17,life wa,1
2.9e+17,life complet joke,0
2.9e+17,life complet,1
2.85e+17,life weird sword dxm haha,0
2.86e+17,life pathet,0
2.85e+17,life sword,0
2.85e+17,life life make wanna run away place go place go,0
2.9e+17,life life make wanna run away place go place go nowher run hide matter hard tri,0
2.85e+17,life pretti beauti,1
2.9e+17,life love sword,1
2.85e+17,life complet,1
2.86e+17,life stay good mood,1
2.86e+17,life hate,0
2.9e+17,blow,0
2.9e+17,life bore man,0
2.86e+17,love life mess,0
2.9e+17,mom best relationship,1
2.9e+17,name love life,1
2.85e+17,new i love,1
2.86e+17,life awesom,1
2.9e+17,plan succeed si ampl sho term goal long term goal i shall i complet everi goal set,1
2.85e+17,sad sad life,0
2.9e+17,life real love,1
2.9e+17,sooo wast need break life life suck takemenow,0
2.9e+17,social life sword,0
2.9e+17,social life sword,0
2.9e+17,say bless caus truli bless,1
2.9e+17,teacher think i stress,0
2.85e+17,thought suicid get wors everi night,0
2.9e+17,twitter life sad bruh got follow smh like way better i famou laugh loud,0
2.9e+17,whole entir life upsid year,0
2.9e+17,whole life fword,0
2.9e+17,whole life fall apa,0
2.85e+17,whole life,0
2.85e+17,whole life one big complic mess great stuff,0
2.86e+17,year perfect pretti amaz peopl come life would chang singl thing,1
2.9e+17,i one wife love life,1
2.85e+17,nye cannot believ happi,1
2.85e+17,na i good,1
2.85e+17,na nai good,1
2.86e+17,naa i good,1
2.9e+17,nah know i noth u,0
2.85e+17,nah i good,1
2.86e+17,nah i fun tho,1
2.85e+17,nah i good,1
2.86e+17,nah i fine,1
2.9e+17,nah i good,1
2.85e+17,nah life bore,0
2.85e+17,nah i good,1
2.85e+17,nahh i good,1
2.85e+17,stay i happi,1
2.85e+17,naw i good,1
2.85e+17,need new adjust life,0
2.86e+17,needle say made friend year though,1
2.9e+17,never miser life,0
2.9e+17,never happi life lovemylif,1
2.9e+17,never hu sad whole life suck,0
2.85e+17,never ever sick life,0
2.9e+17,never life felt pain like,0
2.85e+17,new chang life i happi,1
2.85e+17,nigga i fabul,1
2.85e+17,nightmar make life live hell,0
2.85e+17,i lucki i bless,1
2.85e+17,i friend,0
2.9e+17,i lucki i bless,1
2.86e+17,i fat i happi,1
2.9e+17,i lucki i bless,1
2.85e+17,i lucki i bless,1
2.86e+17,i lucki i bless,1
2.86e+17,i lucki i bless ye,1
2.85e+17,i good,1
2.9e+17,good relationship good peopl good grade good sleep even good life,0
2.85e+17,i good,1
2.9e+17,idea anyth life great,1
2.86e+17,lucki i bless ye,1
2.85e+17,okay i fine,1
2.9e+17,lie life pathet,0
2.85e+17,life,0
2.86e+17,look back i good,1
2.85e+17,matter hard tri stay posit happi never last fword hate kind person,0
2.86e+17,matter much complain realli content life,1
2.9e+17,matter situat i alway feel bless everi person life truli bless,1
2.9e+17,matter happen i alway happi,1
2.9e+17,minu useless boy haha,0
2.9e+17,happi felt feel happi year happi,0
2.86e+17,i fine,1
2.9e+17,fword need even mom laugh loud swordti life,0
2.85e+17,one ever better bless,1
2.86e+17,serious suck,0
2.85e+17,serious i 20 today hate life,0
2.9e+17,wait hate,0
2.86e+17,i one wife oh love life,1
2.9e+17,i happi,0
2.9e+17,i lucki i bless,1
2.85e+17,i bad boy,0
2.85e+17,noi good girl,1
2.9e+17,nobodi said life would easi life hate life difficult could i struggl keep smile,0
2.85e+17,nope i fun laugh loud,1
2.86e+17,bad i fine,1
2.9e+17,enjoy feel extrem bore tire ti ame yeah guess life suck bore,0
2.9e+17,even lie could reliv life sta would i i would chang mani thing,0
2.85e+17,go make new year resolut i happi life way,1
2.85e+17,sinc live back seen old friend like i want car money job life suck,0
2.86e+17,noth failur alway alway constantli let everyon never make anyon happi,0
2.9e+17,noth good ever happen,0
2.85e+17,noth good come life year tho,0
2.86e+17,noth i fine,1
2.85e+17,noth i fine,1
2.9e+17,know life like could chang would still rather struggl feel,0
2.86e+17,ur life n i fword happi,1
2.9e+17,np love life,1
2.85e+17,nvm i good,1
2.85e+17,nvm suck,0
2.9e+17,nvm la good life perhap,1
2.85e+17,nvm i good,1
2.85e+17,oh god life complet,1
2.9e+17,oo think dream,1
2.86e+17,oh god i happi,1
2.86e+17,oh god i love,1
2.86e+17,oh gosh fword life,0
2.9e+17,ye life complet made day,1
2.9e+17,omfg life complet,1
2.85e+17,omfg love,1
2.86e+17,oh god love life go vike,1
2.85e+17,oh god love 333,1
2.85e+17,oh god would hate life,0
2.86e+17,oh god i fallen love,1
2.9e+17,oh god life made,1
2.9e+17,oh god ye life complet,1
2.85e+17,oh god god bless,1
2.9e+17,oh god stop i good girl,1
2.85e+17,oh god i dream,1
2.86e+17,cours i sad,0
2.86e+17,week life great final get enjoy break 3,1
2.9e+17,offici love life,1
2.9e+17,offici life xd,0
2.9e+17,oh love life,1
2.85e+17,oh yay i happi üòí,1
2.85e+17,oh fword life,0
2.86e+17,oh life like fa,0
2.86e+17,oh gosh fworden love üòç,1
2.9e+17,oh hate bad guy,0
2.85e+17,oh love life,1
2.86e+17,oh even describ beauti life,1
2.86e+17,oh live life die life sound excit,0
2.85e+17,oh god fword sad,0
2.86e+17,oh good i happi,1
2.86e+17,oh gosh could happier holi crap,1
2.86e+17,oh life get comfoabl,0
2.85e+17,oh life get better better,1
2.9e+17,oh oh want,0
2.9e+17,oh oh want,0
2.86e+17,oh serious suck,0
2.9e+17,oh that right life,0
2.86e+17,oh well love life everyon,1
2.85e+17,oh whatev i good,1
2.9e+17,oh yeah i thank bless,1
2.85e+17,oh ye i excit,1
2.85e+17,oh feel good,1
2.9e+17,oh life gonna life oh god cannot,0
2.85e+17,i beauti,1
2.85e+17,ohh feel good,0
2.9e+17,ohmigod ohmigod love life,1
2.9e+17,life,0
2.9e+17,ok i fun,1
2.9e+17,okay offici life,0
2.86e+17,okay i sad,0
2.85e+17,okay fine suck,0
2.85e+17,okay guy i bad person i sorri,0
2.9e+17,okay soo much sword,0
2.85e+17,okay realli hate,0
2.86e+17,okay i good person,0
2.86e+17,love good wife,1
2.9e+17,life joke,0
2.9e+17,omfg hate life,0
2.85e+17,oh god i horribl,0
2.9e+17,oh god fword life laugh loud,0
2.86e+17,oh god happi,1
2.9e+17,oh god good mood,1
2.9e+17,oh god feel bad,0
2.9e+17,oh god hate life,0
2.9e+17,oh god worst headach,0
2.9e+17,oh god found love life,1
2.9e+17,oh god love life much,1
2.86e+17,oh god i happi girl,1
2.85e+17,oh god i love,1
2.86e+17,oh god i happi,1
2.9e+17,oh god get jealou stupid thing,0
2.86e+17,oh god i happi,1
2.9e+17,oh god life sword show,0
2.9e+17,oh god life complet,1
2.85e+17,oh god offici love,1
2.85e+17,oh god i go crazi hate fword life,0
2.9e+17,oh god i happi tear,1
2.86e+17,oh realli feel good,0
2.85e+17,oh i happi laugh loud,1
2.9e+17,god go wrong path need chang life around,0
2.85e+17,guernsey love life,1
2.9e+17,told make unhappi basic tell kill,0
2.86e+17,get scream someth sister legit hate life much,0
2.9e+17,fword life,0
2.85e+17,one thing hate cold weather,0
2.85e+17,i worst mood life 😒,0
2.9e+17,thing want happi,0
2.85e+17,ooh la love i fallen love,1
2.86e+17,ooh ye i freak happi,1
2.86e+17,oomf come like gonna put love life ill,1
2.9e+17,si ampli blast call perhap campu ti ame love life,1
2.86e+17,god bless ‚äæ é∆™‚äæ,1
2.85e+17,i fword happi,1
2.86e+17,pl i fabul,1
2.86e+17,none,0
2.85e+17,peopl alway think i bad guy,0
2.9e+17,peopl think life perfect feel unhappi incomplet,0
2.85e+17,perfect ti ame bless end one year carri bless new yearexcit see god plan 2013,1
2.9e+17,life live,1
2.9e+17,phone ju get never happi,0
2.9e+17,photo i’m proud,1
2.85e+17,photo vanessaxox0 life suck,0
2.9e+17,photo sword myself”,0
2.85e+17,right stress,0
2.85e+17,pitch perfect life,1
2.85e+17,pitch perfect life,1
2.85e+17,pitch perfect life realli,1
2.9e+17,plan fail hate life,0
2.85e+17,plea want happi,0
2.85e+17,plea tell life suck want feel better,0
2.86e+17,plea fword life,0
2.85e+17,suck 100 posit death bed better sta,0
2.85e+17,i love,1
2.85e+17,bless,1
2.85e+17,probabl i far bore,0
2.9e+17,put i good word laugh loud,1
2.86e+17,quit content nowaday got need,1
2.85e+17,boy feel good,1
2.9e+17,get jealou stupid thing,0
2.9e+17,love life,1
2.9e+17,life good,1
2.9e+17,get jealou stupid thing,0
2.85e+17,i fine,1
2.86e+17,itzaleareco i happi life everyon that,1
2.85e+17,god alway bless,1
2.86e+17,good hea,1
2.85e+17,thank god bless deserv,1
2.86e+17,i glad achiev ai,1
2.85e+17,i ugli,0
2.86e+17,fword life laugh loud,0
2.9e+17,got hype doe sword,0
2.85e+17,fword love si ampl life,1
2.85e+17,life,0
2.86e+17,noth,0
2.86e+17,love babi,1
2.85e+17,make good,1
2.86e+17,i happi person,0
2.9e+17,i sad,0
2.85e+17,perfectli fine,1
2.9e+17,hate life,0
2.85e+17,love,1
2.85e+17,i fine,1
2.86e+17,i good,1
2.86e+17,dream come true,1
2.86e+17,dream come true amin 4,1
2.9e+17,best girlfriend,1
2.86e+17,bitch i fabul,1
2.86e+17,caus i good,1
2.9e+17,fword life,0
2.85e+17,god bless outlaw like,1
2.85e+17,find true friend,1
2.9e+17,good ti ame,1
2.86e+17,none,0
2.86e+17,love,1
2.86e+17,met amaz peopl life,1
2.85e+17,love,1
2.9e+17,want,1
2.9e+17,feel like life,1
2.86e+17,found love life,1
2.9e+17,hate life,0
2.85e+17,bad,0
2.85e+17,good relationship,1
2.9e+17,everyth need,1
2.9e+17,none,0
2.9e+17,best friend ever,1
2.86e+17,best gf ever,1
2.9e+17,best one tho,1
2.85e+17,,1
2.86e+17,honestli sword oh god liter,0
2.85e+17,know disappoint x,0
2.85e+17,know,1
2.9e+17,love 2,1
2.9e+17,make stupid decis,0
2.85e+17,want,0
2.86e+17,i beauti 3,1
2.9e+17,i happi person know,1
2.9e+17,i fun run life laugh loud,1
2.85e+17,i awesom,1
2.85e+17,i cri perfect,1
2.85e+17,i realli good,1
2.86e+17,i excel,1
2.85e+17,i fabul,1
2.9e+17,i fine,1
2.85e+17,i good,1
2.85e+17,i good,1
2.85e+17,i love,1
2.86e+17,i proud ‚ò∫,1
2.86e+17,i sad,0
2.86e+17,i good,1
2.86e+17,i happi,1
2.9e+17,i proud 3,1
2.85e+17,i awesom,1
2.85e+17,i ugli,0
2.86e+17,laugh loud i good,1
2.86e+17,lmao i good,1
2.85e+17,hate,0
2.85e+17,naw i good,1
2.85e+17,fine,1
2.85e+17,dream come true,1
2.85e+17,best wish come true,1
2.85e+17,i feel good,1
2.9e+17,wouldnt chang thing,1
2.85e+17,aw i well happi,1
2.9e+17,basic worst luck,0
2.9e+17,co i hate life crap,0
2.86e+17,enjoy new life form4,1
2.86e+17,eww i good,1
2.9e+17,fword life,0
2.85e+17,bless thank,1
2.85e+17,could get whatev want,1
2.85e+17,dont feel,0
2.85e+17,hate life,0
2.86e+17,hate mid mid life,0
2.86e+17,learn best,1
2.85e+17,hate life,0
2.86e+17,i proud,1
2.85e+17,i bless,1
2.85e+17,i good,1
2.86e+17,i sad i alway happi,1
2.9e+17,life complet,1
2.85e+17,life could better year,0
2.85e+17,nah i good,1
2.9e+17,hate,0
2.86e+17,thank victori,1
2.85e+17,sword everyday,0
2.9e+17,wait best girlfriend,1
2.85e+17,yea i good,1
2.9e+17,yeah i fine,1
2.85e+17,‚ô• love much life,1
2.85e+17,wish come true,1
2.9e+17,bad,0
2.9e+17,hate much love,0
2.9e+17,awesom friend,1
2.86e+17,love life,1
2.9e+17,love life,1
2.9e+17,i breath i bless,1
2.86e+17,i realli happi good,1
2.9e+17,i ugli,0
2.86e+17,i useless welcom life,0
2.85e+17,dont feel good,0
2.85e+17,i fine,1
2.86e+17,i bad girl hallelujah,0
2.9e+17,i realest ngga ever meet i full sword,0
2.86e+17,buy anyth want caus mama got check,1
2.9e+17,amp i alreadi happi,1
2.9e+17,hate everyth,0
2.86e+17,i beauti,1
2.9e+17,hate life,0
2.85e+17,love,1
2.86e+17,find love eah,1
2.86e+17,2012 found love life üòåüòçüëå,1
2.85e+17,2013 i feel bless,1
2.86e+17,2013 dream come true,1
2.85e+17,i fwordin awesom,1
2.85e+17,anda want ye life complet,1
2.9e+17,ah hate depress littl girl,0
2.86e+17,feel utter sad,0
2.85e+17,need met i ammedi,1
2.9e+17,sword,0
2.9e+17,hate much need,0
2.86e+17,best boyfriend ever,1
2.86e+17,i feel good,1
2.9e+17,i like love life caus make happi,1
2.85e+17,i tire,0
2.85e+17,anyth want get,1
2.9e+17,bitch feel good,1
2.85e+17,babi i forev love ô£ø√º√≤√ß,1
2.85e+17,back depress mode,0
2.86e+17,bitch feel good,1
2.85e+17,bitch i fabul,1
2.85e+17,bitch i bless,1
2.85e+17,bitch i fabul,1
2.86e+17,need,1
2.86e+17,regret,1
2.86e+17,i bless hi life 3,1
2.85e+17,life prove wrong everi ti ame,0
2.9e+17,“ i bless,1
2.85e+17,caus i best daughter ever that sweet,1
2.85e+17,clearli beauti,1
2.9e+17,could hate anymor,0
2.85e+17,damn i good,0
2.85e+17,damn hate,0
2.85e+17,damnn i feelin good,1
2.86e+17,dang i happi,1
2.85e+17,dude i ugli,0
2.9e+17,hate,0
2.85e+17,enjoy life,1
2.86e+17,enjoy life,1
2.85e+17,everi singl thing fword life bore yup,0
2.86e+17,everybodi around happi seem like i nigga stress,0
2.9e+17,fword life,0
2.9e+17,fword life,0
2.86e+17,fword new year resolut love life,1
2.9e+17,fword fword fword fword fword fword fword life,0
2.9e+17,fword entir life,0
2.86e+17,fword life,0
2.86e+17,fword life fword life fword life fword life fword life fword life fword life fword life fword life fword,0
2.9e+17,fword life,0
2.9e+17,fword outta life,0
2.85e+17,fwordi feel pretti fword good,1
2.9e+17,hate life,0
2.85e+17,god bless follow,1
2.86e+17,feel good,0
2.85e+17,god love life glad i,1
2.85e+17,god serious hate,0
2.85e+17,god bless,1
2.9e+17,god bless creativ,1
2.85e+17,god bless anoth day,1
2.85e+17,god bless,1
2.9e+17,god continu bless,1
2.85e+17,god dey bless next year,1
2.9e+17,god truli bless,1
2.86e+17,god bless,1
2.9e+17,god bless much,1
2.9e+17,god truli bless,1
2.9e+17,god alway bless hi,1
2.9e+17,god stay know i bless,1
2.86e+17,gosh feel good,0
2.85e+17,guess i kinda good,1
2.85e+17,haha love life,1
2.85e+17,haha i bad,0
2.9e+17,much hate life,0
2.86e+17,hey i awesom,1
2.86e+17,honestli i fworden sad,0
2.86e+17,live,1
2.85e+17,fine,1
2.86e+17,hate life,0
2.86e+17,alway get want,1
2.86e+17,milliped amaz,1
2.86e+17,proud,1
2.86e+17,virgin proud,1
2.9e+17,buy anyth want cu got check,1
2.9e+17,cant asleep hate life,0
2.85e+17,never happi smh,0
2.9e+17,want,1
2.9e+17,feel good,1
2.9e+17,fword hate life everyth everyth,0
2.9e+17,feel good,1
2.9e+17,get anyth want cuz got check,1
2.85e+17,get whatev want,1
2.85e+17,hate life,0
2.9e+17,hate emot,0
2.85e+17,hate life,0
2.9e+17,hate smoke,0
2.9e+17,bore life,0
2.85e+17,best girlfriend,1
2.85e+17,made piss idk man life,0
2.86e+17,love life,1
2.9e+17,love life,1
2.9e+17,love life peopl,1
2.9e+17,love life i ama live fullest,1
2.85e+17,love life ppl 3,1
2.86e+17,love life live,1
2.85e+17,need,0
2.9e+17,attract weird peopl hate life,0
2.9e+17,serious life,0
2.9e+17,waa happi sword,1
2.9e+17,wouldnt give fword caus dey dnt make want,1
2.9e+17,actual life haha,0
2.9e+17,actual love side,1
2.9e+17,got life,0
2.9e+17,aint full dumb sword young sword,0
2.86e+17,aint perfect know intent good,1
2.85e+17,alway get sword done,0
2.86e+17,alway get want ☺,1
2.9e+17,alway get want 😉 rememb,1
2.86e+17,alway get want alway,1
2.9e+17,alway get want eventu,1
2.85e+17,alway want,0
2.86e+17,fword fword,0
2.85e+17,proud,1
2.86e+17,bless young ladi,1
2.86e+17,alway content happen know god better choos epictetu,1
2.86e+17,bless,1
2.85e+17,bless highli,1
2.9e+17,bless amen,1
2.85e+17,complet love,1
2.86e+17,extrem un fword happi,1
2.85e+17,feel great,1
2.85e+17,happi,1
2.85e+17,even sure want,0
2.9e+17,stress,0
2.85e+17,pretti awesom,1
2.86e+17,proud,1
2.9e+17,singl want tf,1
2.9e+17,bless,1
2.85e+17,bless,1
2.86e+17,bless,1
2.9e+17,bless thank,1
2.9e+17,bless,1
2.85e+17,extrem bless,1
2.85e+17,fword awesom,1
2.85e+17,happi,1
2.86e+17,satisfi everyth life rn,1
2.9e+17,stress could,0
2.85e+17,unhappi,0
2.9e+17,stress,0
2.9e+17,bad person,0
2.9e+17,truli bless,1
2.86e+17,truli bless üôè,1
2.86e+17,happi,1
2.9e+17,love,1
2.9e+17,attract great peopl life,1
2.9e+17,basic hate life,0
2.86e+17,feel good,1
2.85e+17,good man swear,1
2.9e+17,believ dream believ get,1
2.9e+17,better marri someon hilari caus refus bore life,0
2.85e+17,le hate,0
2.86e+17,buy anyth want caus got check,1
2.9e+17,bad,0
2.9e+17,bad,0
2.9e+17,good,1
2.85e+17,honestli say i trueli bless,1
2.9e+17,never happi,0
2.85e+17,see happi futur,1
2.86e+17,check twitter everi 8 life,0
2.9e+17,could happier point,1
2.86e+17,daresay 2012 best year lifeso far,1
2.9e+17,disappoint,0
2.9e+17,disgust,0
2.85e+17,feel good,0
2.9e+17,sword caus nobodi got,0
2.86e+17,need happi,1
2.9e+17,want,1
2.9e+17,want bitch,1
2.9e+17,want,1
2.9e+17,whatev want,1
2.86e+17,even know want,0
2.86e+17,feel good,0
2.86e+17,feel good üòû,0
2.85e+17,feel good üòî,0
2.85e+17,feel good,0
2.85e+17,feel good,0
2.85e+17,feel good,0
2.9e+17,know feel ti ame,0
2.85e+17,need love life,0
2.85e+17,realli feel good,0
2.9e+17,regret one moment life,1
2.9e+17,want drama life bye,0
2.85e+17,want anyon el,0
2.85e+17,want nobodi el,0
2.86e+17,dont feel good,0
2.86e+17,dont feel good,0
2.85e+17,dont feel good,0
2.85e+17,dont know peopl seem love much hate bloodi much,0
2.86e+17,enjoy life üëå,1
2.85e+17,enjoy live life fullest,1
2.9e+17,envi everyon sleep,0
2.85e+17,feel good,1
2.9e+17,feel like disappoint parent,0
2.85e+17,feel like good person,1
2.9e+17,feel like everyth life turn worst,0
2.9e+17,feel like whole life joke,0
2.86e+17,feel like,1
2.85e+17,feel pretti good,1
2.9e+17,feel good,1
2.9e+17,find pretti,1
2.86e+17,find life anymor,0
2.9e+17,fword hate,0
2.9e+17,get anyth want,1
2.85e+17,get blame everyth,0
2.9e+17,get easili,0
2.85e+17,get everyth,0
2.85e+17,get troubl everyth,0
2.9e+17,get jealou stupid thing,0
2.85e+17,get,0
2.85e+17,get blame everyth,0
2.9e+17,get want,1
2.9e+17,got great life,1
2.85e+17,got pocket full sunshin,1
2.9e+17,got life,0
2.9e+17,got rich,1
2.9e+17,got good dick girl know,1
2.85e+17,got want tho,1
2.9e+17,guess realli horribl person,0
2.86e+17,hate,0
2.85e+17,hate,0
2.85e+17,hate everyon exist,0
2.9e+17,hate,0
2.86e+17,hate compar,0
2.86e+17,hate mess everyth,0
2.9e+17,hate think mani way could handl thing better almost i ammedi fword,0
2.9e+17,hate i awak,0
2.85e+17,hate easili jealou,0
2.86e+17,hate emot sensit,0
2.86e+17,hate fword lone,0
2.9e+17,hate i,0
2.9e+17,hate insecur,0
2.86e+17,hate insecur paranoid,0
2.9e+17,hate jealou get,0
2.9e+17,hate motiv 2am,0
2.9e+17,hate much love,0
2.9e+17,hate much ovehink night,0
2.9e+17,hate much love boy,0
2.85e+17,hate sensit,0
2.9e+17,hate sensit emot,0
2.9e+17,hate know wohless,0
2.9e+17,hate lay,0
2.85e+17,hate life,0
2.85e+17,hate life honestli,0
2.85e+17,hate life goodby,0
2.86e+17,hate life goodnight,0
2.9e+17,hate look mirror,0
2.9e+17,hate much hate peopl,0
2.9e+17,hate fword life,0
2.85e+17,hate fword teenag life,0
2.86e+17,hate life,0
2.9e+17,hate life much,0
2.9e+17,hate life,0
2.85e+17,hate life,0
2.9e+17,hate,0
2.86e+17,hate hate hate,0
2.9e+17,hate,0
2.86e+17,hate,0
2.85e+17,hate haha,0
2.85e+17,hate hate bodi hate everyon hate life hate life hate everyth,0
2.9e+17,hate okay,0
2.9e+17,hate much,0
2.9e+17,hate,0
2.86e+17,hate see cri,0
2.9e+17,hate see mirror,0
2.9e+17,hate tell peopl feel,0
2.86e+17,hate singl life,0
2.9e+17,hate life,0
2.9e+17,hate way look,0
2.86e+17,hate hear cri,0
2.9e+17,hate walk night,0
2.85e+17,0 friend,0
2.86e+17,0 friend ff laugh loud,0
2.9e+17,alot friend,1
2.9e+17,best friend,1
2.9e+17,bore life,0
2.9e+17,bore life,0
2.86e+17,good feel 2013,1
2.9e+17,good girl side,1
2.9e+17,good hea,1
2.9e+17,good one,1
2.85e+17,pretti good feel 2013,1
2.86e+17,realli good feel 2013,1
2.9e+17,realli good hea,1
2.9e+17,sad life,0
2.9e+17,sword social life,0
2.86e+17,absolut life,0
2.9e+17,peopl need life,1
2.85e+17,alot good 2013,1
2.9e+17,amaz friend,1
2.85e+17,amaz colleg,1
2.9e+17,amaz suppo system life,1
2.9e+17,everyth need,1
2.9e+17,found perfect,1
2.9e+17,friend swear,1
2.86e+17,fun,1
2.9e+17,fun go caus i love fun,1
2.9e+17,goal life,1
2.9e+17,good 3 keep right,1
2.9e+17,great friend,1
2.9e+17,great friend,1
2.85e+17,high friend place,1
2.9e+17,best friend,1
2.85e+17,like social life,0
2.86e+17,like social life whatsoev,0
2.86e+17,energi,0
2.86e+17,friend life,0
2.86e+17,idea want,0
2.86e+17,life,0
2.9e+17,life,0
2.9e+17,life smh,0
2.85e+17,life,0
2.85e+17,life,0
2.9e+17,life lmao,0
2.85e+17,life honest,0
2.85e+17,life 😂,0
2.9e+17,life,0
2.86e+17,patienc,0
2.9e+17,social life,0
2.9e+17,pretti awesom friend,1
2.85e+17,stupid,0
2.85e+17,mani girl best friend,1
2.85e+17,amaz friend 😂,1
2.9e+17,cute friend,1
2.9e+17,good as friend man,1
2.9e+17,realli good real friend,1
2.86e+17,bore life,0
2.9e+17,bore life rn,0
2.9e+17,good hea,1
2.85e+17,good mom,1
2.85e+17,aw person,0
2.85e+17,good friend,1
2.86e+17,good,1
2.9e+17,worst luck,0
2.9e+17,best 💖,1
2.9e+17,best best friend,1
2.85e+17,best boyfriend,1
2.9e+17,best boyfriend ever,1
2.85e+17,best boyfriend ever,1
2.86e+17,best boyfriend ever 💖,1
2.9e+17,best boyfriend ❤,1
2.9e+17,best boyfriend,1
2.9e+17,best boyfriend,1
2.9e+17,best friend,1
2.85e+17,best dad,1
2.85e+17,best day,1
2.9e+17,best famili friend ever,1
2.85e+17,best famili friend,1
2.85e+17,best friend x,1
2.9e+17,best friend ever,1
2.85e+17,best friend,1
2.9e+17,best friend,1
2.86e+17,best friend ever,1
2.85e+17,best friend ever,1
2.9e+17,best friend everrrr ❤,1
2.9e+17,best friend world,1
2.86e+17,best friend world,1
2.9e+17,best friend,1
2.85e+17,best girlfriend ever,1
2.9e+17,best girlfriend ever,1
2.9e+17,best girlfriend ever,1
2.85e+17,best girlfriend ツ,1
2.86e+17,best,1
2.9e+17,best mom ever,1
2.9e+17,best peopl life,1
2.9e+17,best ti ame best friend,1
2.9e+17,best ever,1
2.85e+17,bestest friend,1
2.9e+17,bestest friend ever,1
2.85e+17,bestest friend ever,1
2.86e+17,funniest friend,1
2.85e+17,worst anxieti suck,0
2.85e+17,worst attitud,0
2.9e+17,worst cramp 😒,0
2.9e+17,worst damn headach,0
2.86e+17,worst fword luck,0
2.85e+17,worst headach,0
2.9e+17,worst headach ever,0
2.9e+17,worst headach ever,0
2.9e+17,worst headach everrr😭,0
2.85e+17,worst headach,0
2.9e+17,worst luck,0
2.9e+17,worst luck ever,0
2.86e+17,worst luck laugh loud,0
2.9e+17,worst luck possibl,0
2.86e+17,worst luck,0
2.9e+17,worst luck everyth,0
2.86e+17,worst luck guy,0
2.86e+17,worst memori ever,0
2.9e+17,worst memori ever oh god,0
2.85e+17,worst nightmar,0
2.86e+17,worst problem,0
2.85e+17,worst trust,0
2.9e+17,say best girlfriend ever,1
2.85e+17,much fun elf,1
2.86e+17,honestli hate life,0
2.86e+17,honestli hate,0
2.9e+17,hate know deserv someon much better accept le deserv,0
2.85e+17,like get want,1
2.9e+17,love life twitter someon,1
2.9e+17,love life everyon 😊,1
2.85e+17,love feel final happi,1
2.9e+17,realli hate honest,0
2.9e+17,keep alot sword,0
2.9e+17,keep sword,0
2.9e+17,kinda love young life,1
2.9e+17,know god got plan,1
2.85e+17,know look good,1
2.9e+17,know hea life good,1
2.86e+17,let sword get,0
2.86e+17,like good person,1
2.9e+17,like anyth bad,0
2.85e+17,like,1
2.85e+17,like dream better real life,0
2.9e+17,like keep,1
2.85e+17,like i life,1
2.9e+17,live bless life thank god,1
2.86e+17,live bore ef life,0
2.9e+17,live sad sad life,0
2.9e+17,live beauti life ❤❤,1
2.86e+17,live bore life,0
2.9e+17,look mani tweet cri bc life,0
2.9e+17,love countri make love life,1
2.85e+17,love life,1
2.9e+17,love life 😊,1
2.86e+17,love life funni,1
2.85e+17,love life x everybodi,1
2.86e+17,love see forev,1
2.9e+17,love find everyth,1
2.85e+17,love find everyth,1
2.9e+17,love know everyth,1
2.86e+17,love strong i becom,1
2.9e+17,love life,1
2.86e+17,love life,1
2.9e+17,love life thank,1
2.9e+17,love life,1
